OrderID,Product,Category,Region,Quantity,PricePerUnit,TotalSales,Date
ORD17400,Washing Machine,Home Appliances,South America,3,1800,5400.0,2024-11-16
ORD17401,Laptop,Electronics,Europe,3,1200,3600.0,2024-09-16
ORD17402,Smartwatch,Electronics,North America,7,300,2100.0,2025-01-12
ORD17403,Sofa,Furniture,Asia,2,5000,10000.0,2025-02-07
ORD17404,Action Figure,Toys,Asia,1,40,40.0,2024-11-09
ORD17405,Washing Machine,Home Appliances,North America,2,1800,3600.0,2024-12-25
ORD17406,Smartwatch,Electronics,Europe,2,300,600.0,2025-01-04
ORD17407,Microwave,Home Appliances,North America,4,200,800.0,2025-01-03
ORD17408,Air Conditioner,Home Appliances,Asia,1,3500,3500.0,2025-01-03
ORD17409,Board Game,Toys,South America,4,80,320.0,2024-12-29
ORD17410,Jacket,Apparel,Asia,1,120,120.0,2024-11-17
ORD17411,Smartwatch,Electronics,South America,4,300,1200.0,2025-01-10
ORD17412,Smartphone,Electronics,South America,2,800,1600.0,2024-08-29
ORD17413,Basketball,Sports,North America,2,70,140.0,2024-11-09
ORD17414,Camera,Electronics,North America,6,700,4200.0,2025-02-20
ORD17415,T-Shirt,Apparel,Asia,3,25,75.0,2024-12-11
ORD17416,RC Car,Toys,North America,1,150,150.0,2024-10-20
ORD17417,Smartphone,Electronics,North America,2,800,1600.0,2024-09-07
ORD17418,Smartphone,Electronics,Asia,10,800,3138.9910723934,2024-09-15
ORD17419,Science,Books,Asia,1,30,30.0,2025-01-16
ORD17420,Dining Table,Furniture,South America,1,3500,3500.0,2024-12-09
ORD17421,Vacuum Cleaner,Home Appliances,Europe,1,500,500.0,2024-11-27
ORD17422,Laptop,Electronics,South America,2,1200,2400.0,2024-10-29
ORD17423,Board Game,Toys,North America,2,80,160.0,2025-01-17
ORD17424,Jeans,Apparel,South America,3,50,150.0,2024-09-23
ORD17425,Laptop,Electronics,Europe,3,1200,3600.0,2024-09-22
ORD17426,Camera,Electronics,Australia,1,700,700.0,2024-11-19
ORD17427,Smartwatch,Electronics,Europe,2,300,600.0,2025-02-24
ORD17428,Jacket,Apparel,Australia,1,120,120.0,2024-12-30
ORD17429,T-Shirt,Apparel,Asia,2,25,50.0,2024-12-12
ORD17430,Camera,Electronics,Asia,2,700,1400.0,2024-09-26
ORD17431,Science,Books,Australia,2,30,60.0,2024-09-17
ORD17432,Refrigerator,Home Appliances,South America,1,2500,2500.0,2024-11-19
ORD17433,Bed,Furniture,North America,1,4500,4500.0,2024-10-04
ORD17434,Dining Table,Furniture,North America,3,3500,10500.0,2025-02-16
ORD17435,Vacuum Cleaner,Home Appliances,Asia,10,500,1468.7558341159397,2025-01-06
ORD17436,Vacuum Cleaner,Home Appliances,North America,2,500,1000.0,2024-12-14
ORD17437,Wardrobe,Furniture,Europe,4,6000,24000.0,2025-02-16
ORD17438,Shoes,Apparel,South America,2,80,160.0,2025-02-10
ORD17439,Jeans,Apparel,South America,2,50,100.0,2025-01-05
ORD17440,Philosophy,Books,Australia,1,18,18.0,2024-10-16
ORD17441,Dumbbells,Sports,South America,1,150,150.0,2024-11-08
ORD17442,Camera,Electronics,South America,2,700,1400.0,2025-01-22
ORD17443,Dumbbells,Sports,South America,3,150,450.0,2025-01-24
ORD17444,Bookshelf,Furniture,North America,4,2000,8000.0,2024-09-16
ORD17445,Bed,Furniture,Europe,2,4500,9000.0,2024-10-27
ORD17446,Lego Set,Toys,North America,2,100,200.0,2024-11-30
ORD17447,Tablet,Electronics,North America,1,500,500.0,2025-01-06
ORD17448,T-Shirt,Apparel,South America,2,25,50.0,2025-02-22
ORD17449,Tablet,Electronics,Asia,3,500,1500.0,2024-11-04
ORD17450,Bed,Furniture,Asia,1,4500,4500.0,2024-11-13
ORD17451,Refrigerator,Home Appliances,Australia,1,2500,2500.0,2024-11-09
ORD17452,Washing Machine,Home Appliances,Asia,2,1800,3600.0,2025-01-20
ORD17453,Refrigerator,Home Appliances,South America,2,2500,5000.0,2025-01-19
ORD17454,Air Conditioner,Home Appliances,North America,4,3500,14000.0,2024-09-07
ORD17455,Sweater,Apparel,North America,2,60,120.0,2025-02-04
ORD17456,History,Books,Asia,1,25,25.0,2024-11-26
ORD17457,Bookshelf,Furniture,Asia,3,2000,6000.0,2025-02-02
ORD17458,Basketball,Sports,Asia,2,70,140.0,2024-11-13
ORD17459,Football,Sports,Asia,2,60,120.0,2024-11-15
ORD17460,Vacuum Cleaner,Home Appliances,Asia,2,500,1000.0,2024-09-28
ORD17461,Smartwatch,Electronics,South America,1,300,300.0,2024-11-14
ORD17462,Camera,Electronics,Asia,1,700,700.0,2024-12-03
ORD17463,Basketball,Sports,South America,2,70,140.0,2025-01-08
ORD17464,Microwave,Home Appliances,North America,4,200,800.0,2024-12-26
ORD17465,Non-Fiction,Books,South America,1,20,20.0,2024-09-15
ORD17466,Basketball,Sports,Europe,2,70,140.0,2025-01-09
ORD17467,Wardrobe,Furniture,South America,4,6000,24000.0,2025-01-27
ORD17468,Refrigerator,Home Appliances,Asia,5,2500,6688.900370646042,2024-10-09
ORD17469,Tablet,Electronics,North America,1,500,500.0,2024-08-30
ORD17470,Camera,Electronics,Asia,2,700,1400.0,2025-01-26
ORD17471,Smartwatch,Electronics,North America,7,300,2100.0,2024-12-26
ORD17472,Basketball,Sports,Australia,1,70,70.0,2024-12-21
ORD17473,Bed,Furniture,South America,1,4500,4500.0,2024-12-17
ORD17474,RC Car,Toys,Asia,3,150,450.0,2024-12-08
ORD17475,Running Shoes,Sports,Australia,7,100,700.0,2025-02-07
ORD17476,Tablet,Electronics,Asia,1,500,500.0,2024-12-03
ORD17477,Lego Set,Toys,Europe,2,100,200.0,2024-11-05
ORD17478,Bed,Furniture,Australia,1,4500,4500.0,2024-12-15
ORD17479,Science,Books,Europe,24,30,172.3014972288198,2024-11-21
ORD17480,Laptop,Electronics,Europe,1,1200,1200.0,2024-10-14
ORD17481,Microwave,Home Appliances,North America,4,200,800.0,2024-12-23
ORD17482,Air Conditioner,Home Appliances,North America,2,3500,7000.0,2024-09-29
ORD17483,Washing Machine,Home Appliances,Asia,4,1800,7200.0,2025-01-22
ORD17484,Jacket,Apparel,South America,2,120,240.0,2025-01-03
ORD17485,Air Conditioner,Home Appliances,North America,2,3500,7000.0,2024-09-04
ORD17486,Lego Set,Toys,Asia,5,100,220.9968393731916,2024-10-07
ORD17487,Tablet,Electronics,Asia,4,500,2000.0,2025-02-19
ORD17488,Refrigerator,Home Appliances,North America,3,2500,7500.0,2024-12-25
ORD17489,History,Books,Asia,1,25,25.0,2024-11-24
ORD17490,Washing Machine,Home Appliances,Europe,1,1800,1800.0,2024-11-12
ORD17491,History,Books,Europe,2,25,50.0,2024-10-07
ORD17492,Smartphone,Electronics,North America,4,800,3200.0,2024-09-19
ORD17493,RC Car,Toys,Asia,1,150,150.0,2024-11-30
ORD17494,Jacket,Apparel,North America,2,120,240.0,2025-02-18
ORD17495,Bookshelf,Furniture,North America,3,2000,6000.0,2024-10-07
ORD17496,Bookshelf,Furniture,South America,6,2000,12000.0,2024-10-08
ORD17497,T-Shirt,Apparel,North America,2,25,50.0,2025-01-26
ORD17498,Microwave,Home Appliances,North America,1,200,200.0,2025-01-27
ORD17499,Refrigerator,Home Appliances,Asia,1,2500,2500.0,2025-01-15
ORD17500,RC Car,Toys,Europe,1,150,150.0,2024-10-30
ORD17501,Non-Fiction,Books,South America,1,20,20.0,2025-01-22
ORD17502,Sofa,Furniture,Asia,1,5000,5000.0,2025-02-23
ORD17503,Bed,Furniture,North America,2,4500,9000.0,2024-10-26
ORD17504,Smartphone,Electronics,Europe,1,800,800.0,2025-01-06
ORD17505,Microwave,Home Appliances,North America,1,200,200.0,2024-11-12
ORD17506,Air Conditioner,Home Appliances,Europe,2,3500,7000.0,2024-10-27
ORD17507,Vacuum Cleaner,Home Appliances,Asia,1,500,500.0,2024-09-13
ORD17508,Camera,Electronics,Asia,4,700,2800.0,2024-09-08
ORD17509,Doll,Toys,Europe,2,50,100.0,2025-02-11
ORD17510,Doll,Toys,Asia,1,50,50.0,2024-11-12
ORD17511,Bed,Furniture,North America,3,4500,13500.0,2024-08-30
ORD17512,Smartwatch,Electronics,South America,1,300,300.0,2024-08-31
ORD17513,T-Shirt,Apparel,Europe,1,25,25.0,2024-10-15
ORD17514,Doll,Toys,North America,1,50,50.0,2024-09-20
ORD17515,Microwave,Home Appliances,Europe,4,200,800.0,2024-09-20
ORD17516,Philosophy,Books,North America,1,18,18.0,2024-12-04
ORD17517,Basketball,Sports,Asia,3,70,210.0,2025-02-04
ORD17518,Dining Table,Furniture,North America,4,3500,14000.0,2024-12-26
ORD17519,Action Figure,Toys,Asia,1,40,40.0,2025-02-01
ORD17520,Microwave,Home Appliances,Europe,3,200,600.0,2024-12-10
ORD17521,Tennis Racket,Sports,Europe,3,120,360.0,2025-02-05
ORD17522,Wardrobe,Furniture,North America,3,6000,18000.0,2025-01-07
ORD17523,RC Car,Toys,Europe,1,150,150.0,2024-10-31
ORD17524,Tennis Racket,Sports,North America,2,120,240.0,2025-01-06
ORD17525,Shoes,Apparel,Europe,1,80,80.0,2024-10-21
ORD17526,Vacuum Cleaner,Home Appliances,Australia,1,500,500.0,2024-12-23
ORD17527,Laptop,Electronics,Asia,1,1200,1200.0,2025-01-14
ORD17528,Sweater,Apparel,Asia,1,60,60.0,2025-02-13
ORD17529,Smartphone,Electronics,North America,3,800,2400.0,2025-01-16
ORD17530,Dining Table,Furniture,Europe,2,3500,7000.0,2024-09-23
ORD17531,Camera,Electronics,North America,2,700,1400.0,2024-12-05
ORD17532,Sofa,Furniture,South America,6,5000,30000.0,2024-09-12
ORD17533,Air Conditioner,Home Appliances,North America,1,3500,3500.0,2024-09-04
ORD17534,Action Figure,Toys,North America,1,40,40.0,2024-11-12
ORD17535,Science,Books,Europe,1,30,30.0,2024-10-13
ORD17536,Refrigerator,Home Appliances,Asia,3,2500,7500.0,2025-02-16
ORD17537,History,Books,North America,1,25,25.0,2025-01-07
ORD17538,Smartwatch,Electronics,Europe,3,300,900.0,2024-12-26
ORD17539,Refrigerator,Home Appliances,Europe,1,2500,2500.0,2024-10-28
ORD17540,Action Figure,Toys,Asia,2,40,80.0,2024-11-29
ORD17541,Tablet,Electronics,North America,1,500,500.0,2024-09-26
ORD17542,Laptop,Electronics,Australia,1,1200,1200.0,2025-01-14
ORD17543,Camera,Electronics,Australia,1,700,700.0,2024-09-08
ORD17544,Sweater,Apparel,Asia,4,60,240.0,2024-12-17
ORD17545,T-Shirt,Apparel,Asia,3,25,75.0,2024-12-26
ORD17546,Washing Machine,Home Appliances,Australia,1,1800,1800.0,2024-09-02
ORD17547,T-Shirt,Apparel,North America,2,25,50.0,2024-10-23
ORD17548,Sofa,Furniture,Europe,1,5000,5000.0,2025-01-02
ORD17549,Smartwatch,Electronics,Asia,3,300,900.0,2024-11-14
ORD17550,Jeans,Apparel,North America,7,50,350.0,2024-12-12
ORD17551,Jeans,Apparel,South America,1,50,50.0,2025-02-03
ORD17552,Tennis Racket,Sports,South America,3,120,360.0,2024-11-04
ORD17553,Tablet,Electronics,Asia,4,500,2000.0,2024-11-17
ORD17554,Microwave,Home Appliances,Australia,3,200,600.0,2025-02-01
ORD17555,Smartphone,Electronics,Europe,18,800,6379.664645979248,2024-09-21
ORD17556,Philosophy,Books,Asia,3,18,54.0,2025-02-03
ORD17557,Science,Books,South America,1,30,30.0,2024-12-15
ORD17558,Vacuum Cleaner,Home Appliances,North America,2,500,1000.0,2024-11-12
ORD17559,Jacket,Apparel,Europe,1,120,120.0,2024-10-16
ORD17560,Microwave,Home Appliances,Europe,4,200,800.0,2024-11-24
ORD17561,RC Car,Toys,South America,3,150,450.0,2024-10-17
ORD17562,Bed,Furniture,Australia,1,4500,4500.0,2024-12-05
ORD17563,Laptop,Electronics,Europe,6,1200,7200.0,2024-12-04
ORD17564,Washing Machine,Home Appliances,Europe,1,1800,1800.0,2024-12-05
ORD17565,Doll,Toys,Australia,1,50,50.0,2024-11-24
ORD17566,Football,Sports,North America,5,60,300.0,2025-02-15
ORD17567,Jeans,Apparel,South America,3,50,150.0,2025-01-22
ORD17568,Tablet,Electronics,South America,2,500,1000.0,2024-10-19
ORD17569,Sofa,Furniture,Asia,2,5000,10000.0,2024-11-12
ORD17570,Laptop,Electronics,Asia,1,1200,1200.0,2024-12-19
ORD17571,Bed,Furniture,Europe,2,4500,9000.0,2025-02-12
ORD17572,Football,Sports,Asia,4,60,240.0,2024-11-03
ORD17573,Running Shoes,Sports,Asia,4,100,400.0,2025-01-11
ORD17574,Microwave,Home Appliances,Europe,1,200,200.0,2025-01-26
ORD17575,Tablet,Electronics,South America,3,500,1500.0,2025-02-22
ORD17576,Smartphone,Electronics,North America,1,800,800.0,2025-01-29
ORD17577,Tablet,Electronics,South America,6,500,3000.0,2025-01-21
ORD17578,Running Shoes,Sports,Asia,4,100,400.0,2024-10-16
ORD17579,Tennis Racket,Sports,North America,1,120,120.0,2025-01-16
ORD17580,Dining Table,Furniture,North America,1,3500,3500.0,2025-01-05
ORD17581,History,Books,Europe,1,25,25.0,2025-01-03
ORD17582,Smartwatch,Electronics,Asia,2,300,600.0,2024-10-11
ORD17583,Doll,Toys,Europe,3,50,150.0,2024-12-03
ORD17584,Tablet,Electronics,Europe,5,500,2500.0,2024-12-20
ORD17585,Air Conditioner,Home Appliances,Asia,1,3500,3500.0,2024-12-14
ORD17586,Camera,Electronics,North America,2,700,1400.0,2025-01-06
ORD17587,Tablet,Electronics,Asia,1,500,500.0,2025-01-13
ORD17588,Smartphone,Electronics,Asia,3,800,2400.0,2025-02-25
ORD17589,Smartphone,Electronics,Europe,60,800,14319.979124570064,2024-11-25
ORD17590,Washing Machine,Home Appliances,South America,1,1800,1800.0,2025-01-22
ORD17591,Air Conditioner,Home Appliances,Asia,1,3500,3500.0,2025-01-30
ORD17592,History,Books,Asia,2,25,50.0,2024-11-17
ORD17593,Smartwatch,Electronics,North America,3,300,900.0,2024-10-16
ORD17594,Smartwatch,Electronics,Asia,2,300,600.0,2024-12-06
ORD17595,Wardrobe,Furniture,South America,1,6000,6000.0,2025-01-20
ORD17596,T-Shirt,Apparel,North America,3,25,75.0,2025-01-18
ORD17597,Washing Machine,Home Appliances,North America,2,1800,3600.0,2024-09-27
ORD17598,Dining Table,Furniture,Europe,1,3500,3500.0,2024-10-29
ORD17599,Football,Sports,Asia,5,60,300.0,2024-11-24
ORD17600,Washing Machine,Home Appliances,Asia,1,1800,1800.0,2024-09-15
ORD17601,Science,Books,Europe,2,30,60.0,2024-12-01
ORD17602,Camera,Electronics,North America,1,700,700.0,2024-12-29
ORD17603,Lego Set,Toys,Australia,4,100,400.0,2024-11-17
ORD17604,Laptop,Electronics,Australia,2,1200,2400.0,2024-12-10
ORD17605,Tennis Racket,Sports,Asia,5,120,600.0,2025-01-02
ORD17606,Tablet,Electronics,South America,8,500,4000.0,2025-01-07
ORD17607,Philosophy,Books,North America,1,18,18.0,2024-10-11
ORD17608,RC Car,Toys,North America,2,150,300.0,2024-09-27
ORD17609,Lego Set,Toys,South America,4,100,400.0,2025-01-15
ORD17610,Smartwatch,Electronics,Europe,2,300,600.0,2024-12-29
ORD17611,Philosophy,Books,Australia,3,18,54.0,2024-10-25
ORD17612,Non-Fiction,Books,Europe,1,20,20.0,2024-09-17
ORD17613,Sweater,Apparel,Europe,3,60,180.0,2025-02-21
ORD17614,Dining Table,Furniture,Asia,1,3500,3500.0,2024-11-07
ORD17615,Action Figure,Toys,South America,3,40,120.0,2024-09-01
ORD17616,RC Car,Toys,Asia,2,150,300.0,2024-10-27
ORD17617,Board Game,Toys,North America,3,80,240.0,2025-01-06
ORD17618,Microwave,Home Appliances,North America,3,200,600.0,2024-12-25
ORD17619,Dining Table,Furniture,North America,1,3500,3500.0,2024-12-26
ORD17620,Fiction,Books,Australia,1,15,15.0,2024-11-01
ORD17621,Sweater,Apparel,Asia,1,60,60.0,2024-12-03
ORD17622,Smartphone,Electronics,Europe,2,800,1600.0,2024-12-21
ORD17623,Football,Sports,North America,6,60,360.0,2024-10-03
ORD17624,Jacket,Apparel,Europe,3,120,360.0,2024-09-19
ORD17625,T-Shirt,Apparel,North America,1,25,25.0,2025-02-02
ORD17626,Action Figure,Toys,Asia,1,40,40.0,2024-11-19
ORD17627,Tablet,Electronics,Australia,1,500,500.0,2024-10-31
ORD17628,Wardrobe,Furniture,Asia,1,6000,6000.0,2024-10-24
ORD17629,Jeans,Apparel,Europe,2,50,100.0,2024-10-14
ORD17630,Sofa,Furniture,Australia,3,5000,15000.0,2024-12-12
ORD17631,Lego Set,Toys,North America,1,100,100.0,2024-10-12
ORD17632,T-Shirt,Apparel,Asia,3,25,75.0,2024-10-13
ORD17633,Shoes,Apparel,South America,5,80,400.0,2024-09-12
ORD17634,Refrigerator,Home Appliances,North America,1,2500,2500.0,2024-12-23
ORD17635,Air Conditioner,Home Appliances,South America,3,3500,10500.0,2024-09-29
ORD17636,Tennis Racket,Sports,North America,3,120,360.0,2024-12-13
ORD17637,Smartwatch,Electronics,Asia,1,300,300.0,2024-10-16
ORD17638,Wardrobe,Furniture,North America,1,6000,6000.0,2025-01-28
ORD17639,Fiction,Books,North America,2,15,30.0,2024-09-23
ORD17640,Bed,Furniture,Australia,2,4500,9000.0,2024-12-05
ORD17641,Philosophy,Books,Europe,3,18,54.0,2024-11-04
ORD17642,Microwave,Home Appliances,Asia,1,200,200.0,2025-01-20
ORD17643,RC Car,Toys,Asia,4,150,600.0,2024-11-15
ORD17644,Running Shoes,Sports,South America,5,100,500.0,2025-01-02
ORD17645,Action Figure,Toys,Europe,2,40,80.0,2024-11-18
ORD17646,Tennis Racket,Sports,North America,2,120,240.0,2024-12-30
ORD17647,Jeans,Apparel,Asia,2,50,100.0,2024-12-06
ORD17648,Washing Machine,Home Appliances,Asia,4,1800,7200.0,2024-11-02
ORD17649,Washing Machine,Home Appliances,Asia,2,1800,3600.0,2025-02-06
ORD17650,Camera,Electronics,Asia,1,700,700.0,2024-10-19
ORD17651,Laptop,Electronics,Asia,1,1200,1200.0,2024-11-24
ORD17652,Laptop,Electronics,Australia,8,1200,9600.0,2025-02-19
ORD17653,Shoes,Apparel,Asia,2,80,160.0,2024-12-18
ORD17654,Tennis Racket,Sports,Asia,1,120,120.0,2024-12-12
ORD17655,Microwave,Home Appliances,South America,5,200,1000.0,2024-10-10
ORD17656,Science,Books,South America,1,30,30.0,2024-09-02
ORD17657,Sofa,Furniture,Asia,2,5000,10000.0,2024-09-26
ORD17658,Refrigerator,Home Appliances,North America,3,2500,7500.0,2024-12-09
ORD17659,Washing Machine,Home Appliances,Australia,1,1800,1800.0,2024-10-20
ORD17660,T-Shirt,Apparel,North America,1,25,25.0,2024-11-10
ORD17661,Basketball,Sports,North America,2,70,140.0,2024-10-17
ORD17662,Lego Set,Toys,Europe,2,100,200.0,2024-10-15
ORD17663,Shoes,Apparel,South America,1,80,80.0,2024-10-04
ORD17664,Lego Set,Toys,North America,2,100,200.0,2024-12-10
ORD17665,Smartphone,Electronics,North America,1,800,800.0,2025-02-19
ORD17666,Sweater,Apparel,Europe,3,60,180.0,2024-10-07
ORD17667,Non-Fiction,Books,Asia,1,20,20.0,2024-09-05
ORD17668,Football,Sports,Australia,2,60,120.0,2025-01-27
ORD17669,Basketball,Sports,North America,6,70,120.49065709367599,2024-09-26
ORD17670,Air Conditioner,Home Appliances,Europe,1,3500,3500.0,2024-10-19
ORD17671,Sofa,Furniture,South America,3,5000,15000.0,2025-01-30
ORD17672,Dumbbells,Sports,North America,6,150,900.0,2024-10-01
ORD17673,T-Shirt,Apparel,Asia,1,25,25.0,2024-10-27
ORD17674,Air Conditioner,Home Appliances,Australia,2,3500,7000.0,2025-02-25
ORD17675,Shoes,Apparel,Asia,1,80,80.0,2024-09-21
ORD17676,Sweater,Apparel,Asia,1,60,60.0,2024-10-01
ORD17677,Washing Machine,Home Appliances,Europe,3,1800,5400.0,2024-09-27
ORD17678,Bookshelf,Furniture,Australia,1,2000,2000.0,2024-09-07
ORD17679,Doll,Toys,North America,2,50,100.0,2025-02-16
ORD17680,Jeans,Apparel,South America,3,50,150.0,2025-02-17
ORD17681,Doll,Toys,Europe,5,50,250.0,2024-10-23
ORD17682,Camera,Electronics,North America,1,700,700.0,2025-02-11
ORD17683,Wardrobe,Furniture,Asia,2,6000,12000.0,2025-02-24
ORD17684,Dumbbells,Sports,South America,2,150,300.0,2024-10-05
ORD17685,Wardrobe,Furniture,Europe,5,6000,30000.0,2024-11-05
ORD17686,Running Shoes,Sports,South America,6,100,600.0,2024-12-25
ORD17687,Refrigerator,Home Appliances,North America,2,2500,5000.0,2024-10-30
ORD17688,Sofa,Furniture,Asia,5,5000,25000.0,2025-02-16
ORD17689,Jacket,Apparel,North America,4,120,480.0,2025-01-27
ORD17690,Non-Fiction,Books,Asia,4,20,80.0,2024-12-08
ORD17691,Bookshelf,Furniture,Europe,2,2000,4000.0,2024-10-25
ORD17692,Sweater,Apparel,Asia,1,60,60.0,2024-10-10
ORD17693,Sweater,Apparel,North America,3,60,180.0,2024-11-14
ORD17694,Smartphone,Electronics,Asia,2,800,1600.0,2024-10-11
ORD17695,Laptop,Electronics,South America,3,1200,3600.0,2025-01-05
ORD17696,Philosophy,Books,Australia,1,18,18.0,2024-09-29
ORD17697,Refrigerator,Home Appliances,Europe,2,2500,5000.0,2024-11-01
ORD17698,Laptop,Electronics,North America,1,1200,1200.0,2024-09-30
ORD17699,Non-Fiction,Books,North America,1,20,20.0,2024-10-22
ORD17700,Action Figure,Toys,Asia,3,40,120.0,2025-02-02
ORD17701,RC Car,Toys,South America,2,150,300.0,2024-12-26
ORD17702,Smartphone,Electronics,North America,1,800,800.0,2024-11-17
ORD17703,Microwave,Home Appliances,Europe,5,200,1000.0,2024-12-21
ORD17704,Vacuum Cleaner,Home Appliances,North America,2,500,1000.0,2024-11-23
ORD17705,Bookshelf,Furniture,Asia,3,2000,6000.0,2024-12-17
ORD17706,Football,Sports,South America,4,60,240.0,2024-11-25
ORD17707,Refrigerator,Home Appliances,Asia,1,2500,2500.0,2024-12-10
ORD17708,Jeans,Apparel,Asia,3,50,150.0,2024-12-22
ORD17709,Air Conditioner,Home Appliances,South America,3,3500,10500.0,2024-09-06
ORD17710,Science,Books,South America,1,30,30.0,2024-10-19
ORD17711,Bed,Furniture,North America,1,4500,4500.0,2025-02-01
ORD17712,Air Conditioner,Home Appliances,South America,1,3500,3500.0,2025-01-30
ORD17713,Smartwatch,Electronics,North America,1,300,300.0,2024-12-16
ORD17714,T-Shirt,Apparel,Asia,4,25,100.0,2024-11-19
ORD17715,Sofa,Furniture,South America,2,5000,10000.0,2024-09-23
ORD17716,Microwave,Home Appliances,Europe,1,200,200.0,2024-12-23
ORD17717,Laptop,Electronics,South America,3,1200,3600.0,2025-01-07
ORD17718,Lego Set,Toys,North America,4,100,400.0,2024-09-01
ORD17719,Fiction,Books,North America,5,15,75.0,2025-01-12
ORD17720,Basketball,Sports,North America,3,70,210.0,2024-08-29
ORD17721,Microwave,Home Appliances,Asia,2,200,400.0,2024-12-23
ORD17722,T-Shirt,Apparel,Australia,1,25,25.0,2025-01-06
ORD17723,Doll,Toys,Australia,7,50,350.0,2025-01-28
ORD17724,Bookshelf,Furniture,Asia,4,2000,8000.0,2025-01-20
ORD17725,Laptop,Electronics,Europe,1,1200,1200.0,2025-02-23
ORD17726,Laptop,Electronics,Asia,3,1200,3600.0,2024-11-08
ORD17727,Sofa,Furniture,North America,3,5000,15000.0,2025-01-15
ORD17728,Laptop,Electronics,Asia,2,1200,2400.0,2024-12-27
ORD17729,Microwave,Home Appliances,North America,4,200,800.0,2024-09-06
ORD17730,Bookshelf,Furniture,Australia,3,2000,6000.0,2025-02-01
ORD17731,Sweater,Apparel,Asia,5,60,300.0,2024-10-15
ORD17732,Jacket,Apparel,Asia,1,120,120.0,2024-12-19
ORD17733,Football,Sports,Europe,1,60,60.0,2024-09-30
ORD17734,Laptop,Electronics,South America,1,1200,1200.0,2024-12-24
ORD17735,Dining Table,Furniture,Asia,2,3500,7000.0,2024-09-03
ORD17736,Air Conditioner,Home Appliances,North America,2,3500,7000.0,2024-09-06
ORD17737,Microwave,Home Appliances,Australia,1,200,200.0,2024-10-24
ORD17738,T-Shirt,Apparel,North America,1,25,25.0,2024-12-03
ORD17739,Football,Sports,Australia,1,60,60.0,2024-12-08
ORD17740,Sweater,Apparel,Asia,3,60,180.0,2024-11-09
ORD17741,Doll,Toys,North America,12,50,170.96904286958252,2024-10-30
ORD17742,Smartphone,Electronics,Europe,1,800,800.0,2025-02-07
ORD17743,Running Shoes,Sports,Asia,1,100,100.0,2025-01-21
ORD17744,Jeans,Apparel,Asia,3,50,150.0,2024-10-26
ORD17745,Lego Set,Toys,North America,5,100,500.0,2025-01-19
ORD17746,Washing Machine,Home Appliances,Asia,1,1800,1800.0,2024-12-17
ORD17747,Action Figure,Toys,Europe,2,40,80.0,2025-01-08
ORD17748,Action Figure,Toys,Europe,4,40,160.0,2024-12-31
ORD17749,T-Shirt,Apparel,North America,2,25,50.0,2025-01-09
ORD17750,Wardrobe,Furniture,Europe,2,6000,12000.0,2024-11-15
ORD17751,Air Conditioner,Home Appliances,Asia,1,3500,3500.0,2025-01-11
ORD17752,Science,Books,Europe,35,30,351.60545381413584,2024-11-17
ORD17753,Action Figure,Toys,Australia,2,40,80.0,2024-10-31
ORD17754,Sweater,Apparel,Asia,2,60,120.0,2025-02-17
ORD17755,Smartphone,Electronics,Europe,1,800,800.0,2025-02-15
ORD17756,Refrigerator,Home Appliances,Australia,2,2500,5000.0,2024-10-03
ORD17757,RC Car,Toys,Asia,1,150,150.0,2024-09-19
ORD17758,Non-Fiction,Books,Asia,2,20,40.0,2025-02-11
ORD17759,Action Figure,Toys,North America,1,40,40.0,2024-12-02
ORD17760,Microwave,Home Appliances,Australia,1,200,200.0,2024-09-14
ORD17761,Fiction,Books,South America,1,15,15.0,2024-09-01
ORD17762,T-Shirt,Apparel,Europe,1,25,25.0,2024-11-02
ORD17763,Air Conditioner,Home Appliances,North America,3,3500,10500.0,2024-10-18
ORD17764,Bookshelf,Furniture,Asia,1,2000,2000.0,2024-10-21
ORD17765,Smartphone,Electronics,South America,3,800,2400.0,2025-02-13
ORD17766,RC Car,Toys,North America,2,150,300.0,2025-02-08
ORD17767,Refrigerator,Home Appliances,Asia,8,2500,20000.0,2024-12-10
ORD17768,Laptop,Electronics,Asia,3,1200,3600.0,2024-09-27
ORD17769,Sweater,Apparel,South America,2,60,120.0,2025-02-08
ORD17770,Tennis Racket,Sports,Asia,3,120,360.0,2024-10-14
ORD17771,Action Figure,Toys,Australia,6,40,240.0,2024-10-28
ORD17772,T-Shirt,Apparel,Australia,1,25,25.0,2025-02-06
ORD17773,Board Game,Toys,South America,1,80,80.0,2024-11-18
ORD17774,Philosophy,Books,South America,2,18,36.0,2025-01-09
ORD17775,Non-Fiction,Books,Asia,2,20,40.0,2025-02-05
ORD17776,Bed,Furniture,Asia,2,4500,9000.0,2024-10-22
ORD17777,Jeans,Apparel,Australia,2,50,100.0,2025-02-09
ORD17778,Smartwatch,Electronics,North America,1,300,300.0,2025-02-06
ORD17779,Washing Machine,Home Appliances,Asia,24,1800,8147.31700128016,2025-02-10
ORD17780,Refrigerator,Home Appliances,Australia,3,2500,7500.0,2024-10-01
ORD17781,Washing Machine,Home Appliances,Europe,3,1800,5400.0,2025-02-19
ORD17782,Sofa,Furniture,Europe,1,5000,5000.0,2024-11-02
ORD17783,Wardrobe,Furniture,North America,3,6000,18000.0,2024-11-11
ORD17784,Action Figure,Toys,Asia,2,40,80.0,2024-11-27
